# Retired NCBI GeneIDs for taxid 29159, from NCBI gene_history.
# Built by src/mappings/build_crosswalk.py v1.0.0 on 2026-08-27
# Studies analysed against an older annotation report these identifiers; each row
# records the authoritative NCBI replacement. Resolution through this table is
# labelled 'inferred', not 'exact', because it crosses an annotation version.
# 13601 further GeneIDs were discontinued with NO replacement and are
# deliberately absent, so that they stay 'unresolved'.
discontinued_gene_id	current_gene_id	discontinued_symbol	discontinue_date
105329117	105328106	LOC105329117	20200521
105329126	105330309	LOC105329126	20200521
105329129	105321237	LOC105329129	20200521
105329164	105329135	LOC105329164	20240702
105329167	105329614	LOC105329167	20200521
105329172	105342884	LOC105329172	20170203
105329173	105342884	LOC105329173	20240702
105329176	105319485	LOC105329176	20200521
105329179	105322084	LOC105329179	20200521
105329190	105329191	LOC105329190	20170203
105329194	105329196	LOC105329194	20200521
105329203	105335285	LOC105329203	20200521
105329208	117686880	LOC105329208	20240702
105329212	105338275	LOC105329212	20200521
105329213	105331558	LOC105329213	20200521
105329228	105329227	LOC105329228	20240702
105329229	105339865	LOC105329229	20200521
105329236	105329232	LOC105329236	20240702
105329239	105323899	LOC105329239	20240702
105329242	105320157	LOC105329242	20200521
105329250	105344014	LOC105329250	20200521
105329254	105318411	LOC105329254	20200521
105329268	105329849	LOC105329268	20170203
105329269	105346616	LOC105329269	20200521
105329278	105320062	LOC105329278	20200521
105329290	105329343	LOC105329290	20200521
105329300	105329309	LOC105329300	20170203
105329302	105329309	LOC105329302	20170203
105329307	105317104	LOC105329307	20200521
105329308	117682681	LOC105329308	20240702
105329315	109617876	LOC105329315	20240702
105329323	117691560	LOC105329323	20240702
105329331	105324474	LOC105329331	20200521
105329335	105329849	LOC105329335	20170203
105329339	105329336	LOC105329339	20240702
105329349	105318373	LOC105329349	20200521
105329358	105333958	LOC105329358	20200521
105329367	117681041	LOC105329367	20240702
105329393	105329392	LOC105329393	20200521
105329394	105329392	LOC105329394	20200521
105329396	105329412	LOC105329396	20200521
105329417	117680406	LOC105329417	20240702
105329425	105329424	LOC105329425	20200521
105329430	105326630	LOC105329430	20200521
105329432	105323463	LOC105329432	20200521
105329441	105325321	LOC105329441	20200521
105329442	105344405	LOC105329442	20200521
105329445	105345998	LOC105329445	20200521
105329450	117684622	LOC105329450	20240702
105329467	105323170	LOC105329467	20200521
105329469	105322443	LOC105329469	20200521
105329487	105334020	LOC105329487	20240702
105329505	109620923	LOC105329505	20240702
105329509	105332312	LOC105329509	20200521
105329512	105317345	LOC105329512	20200521
105329520	105329521	LOC105329520	20170203
105329523	105344326	LOC105329523	20200521
105329530	105329531	LOC105329530	20200521
105329539	117681380	LOC105329539	20240702
105329547	105322290	LOC105329547	20200521
105329551	105345062	LOC105329551	20200521
105329557	105336719	LOC105329557	20200521
105329558	105349194	LOC105329558	20200521
105329560	117683205	LOC105329560	20240702
105329564	105323883	LOC105329564	20200521
105329566	105323898	LOC105329566	20240702
105329570	105323898	LOC105329570	20200521
105329572	105334833	LOC105329572	20240702
105329573	105348579	LOC105329573	20200521
105329579	105329742	LOC105329579	20200521
105329584	105321735	LOC105329584	20200521
105329596	117689002	LOC105329596	20240702
105329601	109618139	LOC105329601	20200521
105329633	105327817	LOC105329633	20200521
105329635	105329634	LOC105329635	20200521
105329642	105348977	LOC105329642	20200521
105329646	105329644	LOC105329646	20170203
105329657	105329713	LOC105329657	20200521
105329665	117684754	LOC105329665	20240702
105329679	105335554	LOC105329679	20200521
105329684	117687426	LOC105329684	20240702
105329686	117687428	LOC105329686	20240702
105329690	117687431	LOC105329690	20240702
105329691	117687432	LOC105329691	20240702
105329695	117680417	LOC105329695	20240702
105329696	117687433	LOC105329696	20240702
105329704	105329692	LOC105329704	20200521
105329706	105329724	LOC105329706	20170203
105329721	105347104	LOC105329721	20200521
105329723	105329703	LOC105329723	20200521
105329727	105345013	LOC105329727	20200521
105329734	105329754	LOC105329734	20200521
105329737	105333009	LOC105329737	20200521
105329744	105342646	LOC105329744	20200521
105329745	105348010	LOC105329745	20200521
105329750	105323423	LOC105329750	20200521
105329751	117690822	LOC105329751	20240704
105329784	105328182	LOC105329784	20200521
105329787	105329752	LOC105329787	20200521
105329794	117681793	LOC105329794	20240702
105329801	105321284	LOC105329801	20200521
105329811	105329812	LOC105329811	20170203
105329820	105340261	LOC105329820	20200521
105329823	105319701	LOC105329823	20200521
105329832	105340586	LOC105329832	20240702
105329834	105329833	LOC105329834	20170203
105329840	105324234	LOC105329840	20200521
105329845	105329890	LOC105329845	20200521
105329860	105329861	LOC105329860	20200521
105329875	105344738	LOC105329875	20200521
105329876	105344747	LOC105329876	20200521
105329878	105322349	LOC105329878	20200521
105329883	105322005	LOC105329883	20200521
105329885	105342593	LOC105329885	20200521
105329887	105326697	LOC105329887	20200521
105329889	105336693	LOC105329889	20200521
105329893	105324119	LOC105329893	20200521
105329899	105329991	LOC105329899	20170203
105329900	105333209	LOC105329900	20240702
105329905	105330416	LOC105329905	20200521
105329906	105345470	LOC105329906	20200521
105329915	105330605	LOC105329915	20200521
105329917	105325039	LOC105329917	20240702
105329924	117681475	LOC105329924	20240702
105329940	105342193	LOC105329940	20200521
105329943	105327790	LOC105329943	20200521
105329946	105329945	LOC105329946	20200521
105329956	105337177	LOC105329956	20240702
105329959	105329960	LOC105329959	20200521
105329964	105339000	LOC105329964	20200521
105329965	105328023	LOC105329965	20200521
105329966	105348700	LOC105329966	20200521
105329968	117688601	LOC105329968	20240702
105329977	105344775	LOC105329977	20200521
105329984	105329983	LOC105329984	20200521
105329995	105330010	LOC105329995	20170203
105330009	105330008	LOC105330009	20200521
105330014	105338310	LOC105330014	20200521
105330053	105330065	LOC105330053	20200521
105330057	105342815	LOC105330057	20200521
105330067	105321082	LOC105330067	20200521
105330068	105348851	LOC105330068	20200521
105330078	117680587	LOC105330078	20240704
105330079	105345449	LOC105330079	20240702
105330080	105317695	LOC105330080	20240704
105330081	105330086	LOC105330081	20170203
105330083	105337633	LOC105330083	20240702
105330087	105328856	LOC105330087	20200521
105330099	105330098	LOC105330099	20240702
105330101	105337766	LOC105330101	20200521
105330106	105331537	LOC105330106	20200521
105330110	117685081	LOC105330110	20240702
105330112	105337192	LOC105330112	20200521
105330114	105330117	LOC105330114	20200521
105330122	105319457	LOC105330122	20200521
105330123	105338511	LOC105330123	20240702
105330150	105346269	LOC105330150	20200521
105330159	105330141	LOC105330159	20200521
105330165	109618485	LOC105330165	20240702
105330166	109618485	LOC105330166	20200521
105330167	109618485	LOC105330167	20200521
105330168	109618485	LOC105330168	20240702
105330173	117680465	LOC105330173	20240702
105330209	105328110	LOC105330209	20200521
105330218	105330219	LOC105330218	20200521
105330229	105330248	LOC105330229	20170203
105330235	117681312	LOC105330235	20240702
105330243	105330245	LOC105330243	20200521
105330244	105330245	LOC105330244	20200521
105330269	105330201	LOC105330269	20170203
105330274	117689667	LOC105330274	20240702
105330280	105347600	LOC105330280	20200521
105330290	105330289	LOC105330290	20200521
105330297	105344574	LOC105330297	20200521
105330306	105344575	LOC105330306	20200521
105330310	117682434	LOC105330310	20240702
105330323	105331091	LOC105330323	20200521
105330340	105348254	LOC105330340	20200521
105330344	105330343	LOC105330344	20240702
105330345	105348993	LOC105330345	20200521
105330346	105339370	LOC105330346	20200521
105330380	105321737	LOC105330380	20200521
105330384	105325299	LOC105330384	20200521
105330385	105336671	LOC105330385	20200521
105330387	117682653	LOC105330387	20240702
105330388	105348258	LOC105330388	20200521
105330389	105317263	LOC105330389	20200521
105330391	105317263	LOC105330391	20200521
105330393	105330394	LOC105330393	20170203
105330412	117688714	LOC105330412	20240702
105330433	105331011	LOC105330433	20200521
105330436	105330437	LOC105330436	20170203
105330439	105330440	LOC105330439	20200521
105330441	105343948	LOC105330441	20200521
105330443	105336420	LOC105330443	20200521
105330450	105330449	LOC105330450	20200521
105330453	105335915	LOC105330453	20200521
105330454	105335898	LOC105330454	20200521
105330464	105330466	LOC105330464	20240702
105330467	105322976	LOC105330467	20200521
105330473	105336169	LOC105330473	20200521
105330486	117688649	LOC105330486	20240702
105330501	105330502	LOC105330501	20170203
105330519	105327806	LOC105330519	20200521
105330528	105327807	LOC105330528	20200521
105330530	105330531	LOC105330530	20170203
105330538	105327807	LOC105330538	20200521
105330550	105330549	LOC105330550	20170203
105330557	105329443	LOC105330557	20200521
105330560	105335826	LOC105330560	20240702
105330567	105329443	LOC105330567	20200521
105330568	105330583	LOC105330568	20170203
105330570	105330569	LOC105330570	20200521
105330587	105330635	LOC105330587	20200521
105330598	117689782	LOC105330598	20240702
105330601	105330637	LOC105330601	20170203
105330602	105344139	LOC105330602	20200521
105330611	105330542	LOC105330611	20170203
105330617	105330618	LOC105330617	20170203
105330623	105330641	LOC105330623	20170203
105330646	105330645	LOC105330646	20240702
105330654	105330660	LOC105330654	20170203
105330655	105324310	LOC105330655	20200521
105330663	105330666	LOC105330663	20200521
105330667	105347558	LOC105330667	20200521
105330668	105337427	LOC105330668	20240702
105330671	105345495	LOC105330671	20200521
105330683	105347297	LOC105330683	20200521
105330689	105342939	LOC105330689	20200521
105330691	105347298	LOC105330691	20200521
105330708	105330701	LOC105330708	20170203
105330711	105323139	LOC105330711	20200521
105330713	105323903	LOC105330713	20200521
105330725	105330720	LOC105330725	20200521
105330726	105320949	LOC105330726	20200521
105330735	105336038	LOC105330735	20240704
105330737	117686195	LOC105330737	20240702
105330738	117680381	LOC105330738	20240702
105330747	105330730	LOC105330747	20200521
105330751	117692394	LOC105330751	20240704
105330754	105321930	LOC105330754	20240702
105330770	117690766	LOC105330770	20240702
105330775	105345560	LOC105330775	20200521
105330776	105330783	LOC105330776	20200521
105330778	105317735	LOC105330778	20240704
105330780	117681304	LOC105330780	20240702
105330785	105329343	LOC105330785	20200521
105330786	105319337	LOC105330786	20200521
105330788	117680495	LOC105330788	20240702
105330797	109619055	LOC105330797	20200521
105330799	105326195	LOC105330799	20200521
105330800	105326193	LOC105330800	20200521
105330812	109617221	LOC105330812	20200521
105330822	117692332	LOC105330822	20240702
105330828	105330837	LOC105330828	20240702
105330834	105333070	LOC105330834	20200521
105330848	105348215	LOC105330848	20200521
105330849	109620608	LOC105330849	20200521
105330867	117687950	LOC105330867	20240702
105330871	117690183	LOC105330871	20240702
105330882	105341694	LOC105330882	20200521
105330892	105325610	LOC105330892	20200521
105330897	117680642	LOC105330897	20240704
105330903	105328386	LOC105330903	20200521
105330928	105330922	LOC105330928	20200521
105330938	105330937	LOC105330938	20240702
105330941	105330946	LOC105330941	20200521
105330943	105327719	LOC105330943	20200521
105330945	105330940	LOC105330945	20200521
105330949	105330975	LOC105330949	20240702
105330971	109618319	LOC105330971	20200521
105330972	105324934	LOC105330972	20240702
105330977	105331020	LOC105330977	20200521
105330986	109617532	LOC105330986	20200521
105330990	105330984	LOC105330990	20200521
105330991	105336556	LOC105330991	20200521
105330994	105330984	LOC105330994	20200521
105331001	105323610	LOC105331001	20200521
105331002	105331041	LOC105331002	20170203
105331004	105331047	LOC105331004	20170203
105331005	117692888	LOC105331005	20240702
105331007	109617923	LOC105331007	20200521
105331008	117688045	LOC105331008	20170203
105331009	117688045	LOC105331009	20240702
105331014	105331013	LOC105331014	20200521
105331034	105331052	LOC105331034	20200521
105331038	105331210	LOC105331038	20200521
105331040	105343726	LOC105331040	20200521
105331053	109619097	LOC105331053	20200521
105331054	105326130	LOC105331054	20200521
105331063	105328584	LOC105331063	20200521
105331069	105329357	LOC105331069	20200521
105331072	105334130	LOC105331072	20200521
105331076	105318381	LOC105331076	20200521
105331081	117690558	LOC105331081	20240702
105331083	117690545	LOC105331083	20240702
105331100	105337581	LOC105331100	20200521
105331101	105319366	LOC105331101	20200521
105331103	105331102	LOC105331103	20200521
105331112	105331111	LOC105331112	20200521
105331116	105331094	LOC105331116	20170203
105331117	105320087	LOC105331117	20200521
105331139	117691405	LOC105331139	20240702
105331155	105331154	LOC105331155	20240702
105331165	105331158	LOC105331165	20170203
105331166	105320668	LOC105331166	20200521
105331169	105331146	LOC105331169	20200521
105331172	105320514	LOC105331172	20200521
105331178	105331180	LOC105331178	20170203
105331181	105321295	LOC105331181	20200521
105331204	117686878	LOC105331204	20240702
105331214	105326995	LOC105331214	20200521
105331226	105345737	LOC105331226	20200521
105331231	105331227	LOC105331231	20200521
105331232	117682250	LOC105331232	20240704
105331233	105331245	LOC105331233	20200521
105331242	105331248	LOC105331242	20170203
105331249	105322476	LOC105331249	20200521
105331250	105340669	LOC105331250	20200521
105331251	105333880	LOC105331251	20200521
105331261	105347464	LOC105331261	20200521
105331262	105342774	LOC105331262	20200521
105331267	105331275	LOC105331267	20200521
105331302	105326696	LOC105331302	20200521
105331308	105321984	LOC105331308	20200521
105331315	105331276	LOC105331315	20200521
105331316	105331317	LOC105331316	20200521
105331331	105320769	LOC105331331	20200521
105331352	117690699	LOC105331352	20240702
105331373	105331348	LOC105331373	20200521
105331375	105320544	LOC105331375	20200521
105331376	105331341	LOC105331376	20170203
105331379	117688843	LOC105331379	20240702
105331384	105337630	LOC105331384	20200521
105331390	105329232	LOC105331390	20240702
105331396	105329265	LOC105331396	20200521
105331413	105323899	LOC105331413	20240702
105331415	105331420	LOC105331415	20200521
105331418	117688102	LOC105331418	20240702
105331419	105331417	LOC105331419	20200521
105331422	105331421	LOC105331422	20170203
105331431	105332272	LOC105331431	20240702
105331435	105328178	LOC105331435	20240702
105331457	105331458	LOC105331457	20200521
105331462	105331463	LOC105331462	20200521
105331464	117691857	LOC105331464	20240704
105331465	105324479	LOC105331465	20200521
